lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz
2.3524,3.935418,2.222409,3.406355,4.108835,2.345363,2.435567,0.8263332,2.402417,2.475827,3.420407,2.415852,2.142183,3.777399,2.268389,3.448818,3.916998,2.371094
2.351823,3.934564,2.222625,3.40103,4.117464,2.343238,2.435996,0.8257607,2.402819,2.476453,3.420164,2.41612,2.136705,3.772459,2.269067,3.442383,3.925253,2.367348
2.352267,3.932526,2.223084,3.396108,4.124991,2.34133,2.436433,0.8251944,2.403205,2.477077,3.419884,2.41636,2.133696,3.766364,2.269962,3.436881,3.931795,2.364241
2.352575,3.930879,2.223463,3.390101,4.131444,2.339512,2.436745,0.8248082,2.403483,2.477676,3.419608,2.416573,2.130962,3.761372,2.270658,3.430383,3.936803,2.361505
2.312627,3.952688,2.222533,3.385323,4.136389,2.337933,2.436946,0.824571,2.403674,2.47817,3.41936,2.416749,2.098976,3.774157,2.269462,3.42799,3.938378,2.360413
2.277555,3.970724,2.221838,3.381155,4.140748,2.336679,2.437081,0.8244073,2.403795,2.478526,3.419143,2.416884,2.070469,3.785211,2.268478,3.425882,3.939748,2.359532
2.255325,3.983523,2.221185,3.377323,4.145297,2.33549,2.437332,0.8243054,2.403906,2.478803,3.418952,2.416991,2.051018,3.794009,2.267471,3.421792,3.943019,2.357872
2.261978,3.98033,2.221308,3.373732,4.148365,2.334473,2.437631,0.8241755,2.404024,2.479009,3.418791,2.417073,2.05451,3.790684,2.26739,3.419946,3.943787,2.357238
2.251791,3.98804,2.220413,3.370508,4.151608,2.333658,2.437953,0.8240357,2.40414,2.479155,3.418669,2.417128,2.042197,3.796669,2.266272,3.416588,3.945734,2.356221
2.238739,3.992934,2.220305,3.368664,4.154599,2.333122,2.438279,0.8238733,2.404255,2.479271,3.418556,2.417166,2.031153,3.801953,2.265262,3.414808,3.947467,2.355616
2.23844,3.993521,2.220174,3.36822,4.157383,2.332754,2.438625,0.823721,2.404368,2.479357,3.418458,2.417191,2.029512,3.804509,2.264356,3.414561,3.948201,2.355434
2.237782,3.99439,2.220009,3.368855,4.160816,2.332601,2.438973,0.8236086,2.404459,2.479415,3.418394,2.417209,2.027122,3.807465,2.263387,3.41473,3.949125,2.355362
2.345808,3.983627,2.21679,3.373669,4.148128,2.330846,2.440141,0.8227348,2.404751,2.479534,3.418322,2.417225,2.085467,3.804626,2.258941,3.415161,3.949809,2.355355
2.335618,3.982316,2.216614,3.374039,4.149934,2.33091,2.440639,0.8223146,2.404869,2.479571,3.418293,2.417227,2.073052,3.803432,2.257906,3.415178,3.949949,2.35538
2.3267,3.981281,2.216506,3.380549,4.160958,2.331121,2.440949,0.821844,2.404953,2.479597,3.418264,2.417226,2.062572,3.8025,2.257,3.41763,3.954674,2.355488
2.345904,3.979406,2.215592,3.396478,4.169788,2.333098,2.44126,0.8213848,2.405034,2.479615,3.41824,2.417222,2.087104,3.800749,2.254622,3.424982,3.957572,2.356625
2.363178,3.977739,2.214809,3.404919,4.175947,2.334374,2.441523,0.8209613,2.405104,2.479644,3.418214,2.417216,2.107298,3.799266,2.252646,3.428813,3.959558,2.357399
2.354105,3.975805,2.214648,3.414284,4.181589,2.335736,2.441738,0.8205628,2.405169,2.479675,3.418182,2.417207,2.094755,3.797045,2.251694,3.433291,3.961331,2.358262
2.345317,3.973935,2.214556,3.423578,4.186842,2.336958,2.44189,0.8202279,2.405224,2.479692,3.418157,2.417199,2.083127,3.79473,2.250897,3.437844,3.963058,2.359062
2.26646,3.995559,2.211317,3.433572,4.191765,2.33815,2.44191,0.8200234,2.405246,2.479693,3.418128,2.417188,2.036052,3.807626,2.24768,3.442865,3.964714,2.359871
2.212022,4.008562,2.209495,3.438924,4.196668,2.339332,2.441892,0.8199197,2.40525,2.479681,3.418094,2.417173,2.000153,3.815821,2.245549,3.445568,3.966656,2.360689
2.192254,4.014034,2.208819,3.444623,4.201011,2.340563,2.441694,0.8197445,2.405232,2.479652,3.418053,2.417151,1.972765,3.823161,2.243846,3.448547,3.968332,2.361584
2.158643,4.023939,2.207727,3.452383,4.20609,2.342333,2.44149,0.8195651,2.405214,2.479613,3.417996,2.417124,1.951481,3.829301,2.242534,3.452747,3.970369,2.362854
2.131712,4.032935,2.206943,3.459385,4.209534,2.343678,2.441215,0.8193946,2.405171,2.47957,3.41794,2.417092,1.933803,3.835133,2.241487,3.456611,3.97159,2.363912
2.119409,4.038596,2.206778,3.477806,4.215436,2.348102,2.440881,0.8191848,2.405113,2.479506,3.417868,2.41705,1.91774,3.842556,2.240777,3.467175,3.973623,2.367064
2.179086,4.024047,2.20679,3.484792,4.215412,2.349239,2.440113,0.8188802,2.404955,2.479349,3.417795,2.416982,1.983464,3.82691,2.239903,3.47172,3.972494,2.368265
2.229867,4.010935,2.207051,3.490709,4.215752,2.35028,2.439415,0.8186564,2.404781,2.4792,3.417716,2.416907,2.03353,3.814371,2.239527,3.47556,3.971771,2.369362
2.269178,4.001291,2.207133,3.496484,4.216084,2.351314,2.43843,0.8184403,2.404497,2.479057,3.41763,2.416827,2.068806,3.805921,2.239153,3.479307,3.971084,2.370443
2.301772,3.993597,2.20718,3.496977,4.21537,2.351386,2.43745,0.8181137,2.404166,2.478906,3.417525,2.416738,2.096254,3.799691,2.238856,3.479701,3.969697,2.370752
2.317002,3.993844,2.205947,3.498315,4.214874,2.351794,2.436576,0.817906,2.403826,2.478755,3.41742,2.416647,2.107659,3.800778,2.23748,3.480704,3.968488,2.371423
2.310523,3.991805,2.206044,3.498891,4.214538,2.351968,2.435754,0.8177024,2.403495,2.478614,3.41731,2.416555,2.095255,3.798606,2.237459,3.481148,3.967592,2.371819
2.333166,3.98587,2.205188,3.499143,4.214488,2.352008,2.435052,0.8175883,2.403158,2.478463,3.417239,2.416471,2.114128,3.793895,2.236421,3.481345,3.96726,2.371983
2.374402,3.974914,2.203578,3.499862,4.214297,2.352043,2.434543,0.8175629,2.402823,2.478307,3.417186,2.416394,2.130789,3.789746,2.235456,3.481833,3.966819,2.372131
2.355215,3.967764,2.201922,3.500645,4.214035,2.352036,2.434109,0.8175731,2.402491,2.478164,3.417133,2.416329,2.116759,3.785908,2.234178,3.482297,3.966386,2.372226
2.267215,3.975401,2.195576,3.501819,4.213607,2.351948,2.433764,0.8175614,2.402174,2.477982,3.417025,2.416266,2.059172,3.791201,2.229804,3.482853,3.965923,2.372265
2.2686,3.968402,2.192063,3.507942,4.213768,2.351945,2.433556,0.8176482,2.401875,2.47775,3.416885,2.416212,2.057254,3.782645,2.225101,3.485915,3.965688,2.372394
2.270461,3.925942,2.181632,3.516342,4.199337,2.346848,2.433498,0.8177769,2.401588,2.477285,3.416294,2.416165,2.053576,3.771548,2.217064,3.489986,3.957346,2.369862
2.262827,3.868961,2.161021,3.591841,4.181513,2.386595,2.433493,0.8179682,2.401313,2.476703,3.415433,2.416124,2.033041,3.731961,2.197425,3.530599,3.949649,2.389957
2.212321,3.791201,2.128614,3.644165,3.865835,2.495312,2.433556,0.8181351,2.401014,2.476633,3.415392,2.416117,1.996894,3.666772,2.161845,3.59866,3.567721,2.517328
2.104187,3.698947,2.088242,3.727197,3.866161,2.482028,2.433694,0.8182386,2.400741,2.476046,3.415314,2.416083,1.900948,3.63691,2.135385,3.679317,3.568574,2.501063
1.973002,3.609344,2.05614,3.811108,3.838614,2.462922,2.433989,0.8182576,2.400433,2.475503,3.415198,2.416063,1.872447,3.627136,2.127645,3.765144,3.539528,2.479217
1.836392,3.50966,2.02816,3.855131,3.835865,2.442277,2.434328,0.818212,2.400129,2.47498,3.415064,2.416049,1.824126,3.598248,2.12118,3.81633,3.537513,2.45853
1.713294,3.440912,2.023224,3.927137,3.671008,2.402981,2.434686,0.8181217,2.399822,2.474466,3.414925,2.416041,1.654363,3.483345,2.092517,3.932221,3.239683,2.388107
1.606733,3.291247,1.990576,3.902788,3.396056,2.336974,2.435039,0.8180273,2.399526,2.47397,3.41477,2.416038,1.61103,3.452508,2.084977,3.884184,3.076018,2.348828
1.554593,3.207151,1.975588,3.977196,2.560698,2.356546,2.435449,0.8179489,2.399233,2.473457,3.414606,2.416039,1.527905,3.34561,2.068926,3.902799,2.766289,2.359237
1.534472,3.126207,1.969167,3.964763,2.3576,2.355701,2.435879,0.81788,2.398962,2.47299,3.414436,2.416046,1.486907,3.319044,2.064434,3.892699,2.60561,2.360201
1.548474,3.03561,1.966087,3.90194,2.228523,2.349082,2.436404,0.8179486,2.398677,2.47254,3.414249,2.41606,1.483731,3.221739,2.058109,3.849215,2.501414,2.355441
1.652079,2.864094,1.95802,3.817857,2.142666,2.338095,2.436929,0.8181036,2.398378,2.472073,3.41401,2.416082,1.544475,3.06196,2.041438,3.792375,2.430622,2.346462
1.8439,2.668947,1.954907,3.699157,2.04544,2.316293,2.437675,0.818257,2.397989,2.471478,3.413707,2.416103,1.703793,2.876223,2.026991,3.623299,2.258877,2.310885
2.024706,2.51612,1.963275,3.571108,2.008056,2.282405,2.438368,0.8183563,2.397562,2.471106,3.413718,2.416098,1.918134,2.674737,2.019713,3.485953,2.207243,2.270829
2.305851,2.367966,1.983036,2.923492,2.04113,2.11857,2.438917,0.8185869,2.397135,2.470989,3.413762,2.416084,2.060804,2.562323,2.025873,3.145947,2.226542,2.181579
2.44449,2.307517,1.996726,2.861805,2.037606,2.102952,2.439336,0.8198714,2.396478,2.470516,3.413986,2.41602,2.1919,2.499084,2.034223,3.015883,2.222604,2.147701
2.484434,2.290261,2.000655,2.831213,2.042654,2.095334,2.439857,0.8215028,2.395761,2.46984,3.41447,2.415914,2.269898,2.461938,2.038889,2.967492,2.23774,2.13635
2.553265,2.25122,2.000197,2.751602,2.087846,2.086101,2.440136,0.8253384,2.394628,2.469155,3.415187,2.415769,2.333632,2.42263,2.035804,2.864361,2.301884,2.124635
2.571664,2.242403,2.001276,2.654697,2.161515,2.077526,2.44055,0.8290994,2.393331,2.468678,3.41681,2.41558,2.363767,2.405815,2.035539,2.757574,2.385732,2.115858
2.671667,2.278386,2.030801,2.627463,2.176412,2.072143,2.442024,0.8321747,2.39179,2.468624,3.420943,2.415253,2.531496,2.470897,2.082841,2.734817,2.397647,2.111559
2.750485,2.326677,2.056028,2.609205,2.186235,2.068021,2.444021,0.8347332,2.390306,2.468738,3.424845,2.41488,2.626284,2.538567,2.112671,2.720921,2.404302,2.108682
2.806534,2.362345,2.074007,2.586617,2.192376,2.063257,2.446158,0.8371568,2.388853,2.468958,3.428544,2.414464,2.680196,2.578843,2.129695,2.69782,2.412975,2.103527
2.842724,2.383768,2.085671,2.540079,2.226875,2.056056,2.44822,0.8394572,2.387481,2.469329,3.431996,2.414027,2.708369,2.598219,2.138645,2.651945,2.44523,2.097013
2.871465,2.404321,2.095116,2.530617,2.225594,2.053375,2.450302,0.8417982,2.386111,2.469784,3.435314,2.413556,2.729552,2.6172,2.145597,2.645172,2.442268,2.09511
2.898465,2.423515,2.103411,2.494191,2.244581,2.050201,2.45249,0.844079,2.384851,2.470245,3.438535,2.413062,2.750422,2.635191,2.151726,2.61332,2.457813,2.092924
2.920548,2.439346,2.11015,2.454492,2.278335,2.046606,2.454247,0.8466801,2.383469,2.470768,3.441856,2.412521,2.766635,2.64932,2.156434,2.579585,2.487391,2.090458
2.93933,2.453637,2.115927,2.451577,2.276453,2.045268,2.455658,0.8498523,2.381944,2.471205,3.445137,2.411963,2.780085,2.662024,2.160395,2.578856,2.48458,2.089666
2.955477,2.467398,2.121069,2.441121,2.283731,2.041749,2.457522,0.853197,2.380375,2.471658,3.448164,2.411409,2.791416,2.67455,2.163942,2.571448,2.489519,2.086816
2.968472,2.479379,2.125391,2.434472,2.286075,2.038987,2.459529,0.8560976,2.379152,2.4722,3.45121,2.410876,2.79986,2.685158,2.166799,2.567056,2.490236,2.084596
2.979381,2.490439,2.129197,2.43247,2.284905,2.038188,2.46133,0.8589295,2.378056,2.472753,3.454154,2.410362,2.806596,2.694978,2.169291,2.566748,2.48948,2.084439
2.992813,2.501357,2.133274,2.429285,2.28371,2.036478,2.462785,0.8608353,2.377361,2.473539,3.452602,2.410044,2.816888,2.705076,2.172268,2.565873,2.488405,2.0838
3.001804,2.510636,2.136365,2.41169,2.310179,2.031731,2.464008,0.8625048,2.376757,2.474413,3.450724,2.409675,2.822427,2.713208,2.174266,2.550652,2.512784,2.07962
3.009816,2.518919,2.139102,2.393948,2.329509,2.026586,2.4651,0.8642486,2.376168,2.475183,3.448679,2.409276,2.827286,2.720334,2.175996,2.530374,2.532878,2.073894
3.016954,2.526612,2.141556,2.384584,2.333793,2.022469,2.466059,0.8657053,2.37569,2.475971,3.446296,2.408836,2.831537,2.726958,2.177529,2.520682,2.535948,2.069663
3.024798,2.530491,2.143336,2.385489,2.330116,2.022641,2.466817,0.8669728,2.375286,2.47665,3.443864,2.408399,2.836843,2.729292,2.178418,2.522945,2.531905,2.070285
3.032253,2.533448,2.14497,2.389341,2.32493,2.023699,2.467524,0.8680189,2.374972,2.477366,3.441547,2.407973,2.842017,2.73079,2.17924,2.529522,2.525972,2.072229
3.039856,2.535626,2.146598,2.391797,2.321047,2.024471,2.468132,0.868808,2.374694,2.478103,3.439051,2.407541,2.847693,2.731549,2.180132,2.53403,2.52156,2.073704
3.047326,2.53737,2.148167,2.384407,2.346714,2.024374,2.468595,0.8693242,2.37448,2.478844,3.436698,2.407126,2.853492,2.731923,2.18103,2.530854,2.547699,2.075288
3.052838,2.544836,2.150589,2.378098,2.368931,2.0243,2.469006,0.8696753,2.374288,2.479579,3.434402,2.406717,2.857022,2.739591,2.183022,2.528368,2.568693,2.076597
3.058972,2.546652,2.151929,2.37709,2.371493,2.02316,2.469289,0.8699816,2.374144,2.480279,3.432173,2.406336,2.861556,2.740221,2.183762,2.528165,2.569628,2.075946
3.063209,2.551505,2.153789,2.37711,2.370167,2.022594,2.469485,0.8702633,2.374076,2.480937,3.430099,2.405998,2.86398,2.744538,2.185151,2.528694,2.567258,2.075559
3.066611,2.556226,2.155521,2.3572,2.378077,2.021318,2.469678,0.8705562,2.37404,2.481517,3.428235,2.405735,2.86559,2.748802,2.186447,2.505709,2.573659,2.073955
3.069312,2.560562,2.157075,2.348687,2.379752,2.022331,2.469814,0.8708075,2.374017,2.482001,3.426551,2.40552,2.866561,2.752666,2.187583,2.501851,2.573949,2.074603
3.071417,2.565098,2.158596,2.340985,2.38114,2.023267,2.469961,0.8704984,2.374164,2.48246,3.424952,2.405357,2.866925,2.756937,2.18874,2.49828,2.57412,2.07522
3.073173,2.569329,2.159974,2.333943,2.382441,2.024115,2.470102,0.8702046,2.374308,2.482856,3.423479,2.405233,2.867038,2.760875,2.189763,2.494955,2.5743,2.075788
3.075005,2.573463,2.161274,2.326951,2.383294,2.025111,2.470789,0.8701572,2.374596,2.483212,3.422119,2.405157,2.867368,2.764724,2.190717,2.491405,2.574164,2.076511
3.076742,2.577284,2.162468,2.320966,2.383787,2.025944,2.472075,0.8698803,2.375181,2.483584,3.420806,2.405121,2.867719,2.768201,2.191571,2.488386,2.573843,2.077118
3.078513,2.581079,2.163617,2.315995,2.384261,2.026617,2.473493,0.869402,2.375837,2.483974,3.419593,2.40512,2.868197,2.771695,2.192395,2.485958,2.573596,2.077606
3.080262,2.58487,2.164703,2.312489,2.384935,2.026844,2.474355,0.8691898,2.376458,2.484326,3.418601,2.405138,2.868738,2.775235,2.193171,2.484523,2.573573,2.077758
3.083003,2.590127,2.166049,2.309472,2.385895,2.026853,2.474806,0.8686507,2.377238,2.484651,3.417658,2.405171,2.87047,2.78088,2.194288,2.483429,2.573651,2.077789
3.084342,2.591137,2.16633,2.304372,2.387403,2.027713,2.474127,0.8671939,2.378363,2.484815,3.417071,2.405201,2.870946,2.781234,2.194312,2.480669,2.574239,2.07846
3.085583,2.591419,2.16645,2.306988,2.353752,2.040579,2.472759,0.8652645,2.37976,2.484924,3.416702,2.405238,2.871742,2.78108,2.194223,2.489332,2.545323,2.089929
3.086404,2.5917,2.166538,2.303613,2.353507,2.041493,2.469523,0.8637491,2.381436,2.484966,3.416672,2.405261,2.87214,2.781014,2.194146,2.487348,2.544327,2.090806
3.088693,2.598584,2.167228,2.300915,2.353426,2.04256,2.464977,0.8619925,2.383273,2.484971,3.416619,2.405282,2.873687,2.79002,2.194502,2.485933,2.543457,2.091865
3.089995,2.603019,2.167329,2.299741,2.354434,2.044446,2.460221,0.859862,2.385241,2.484958,3.416548,2.405311,2.874272,2.796032,2.194111,2.486263,2.543458,2.093806
3.108413,2.627201,2.17141,2.202321,2.526698,2.056496,2.455593,0.8574653,2.38709,2.484936,3.41648,2.405343,2.901294,2.833306,2.199533,2.477417,2.589341,2.096413
3.125447,2.649256,2.174761,2.224649,2.597121,2.06796,2.451473,0.8553985,2.388714,2.484882,3.41646,2.405373,2.923846,2.863801,2.203409,2.498464,2.604401,2.097189
3.14241,2.670959,2.176814,2.196727,2.627377,2.065042,2.447852,0.853616,2.390126,2.484828,3.416436,2.405409,2.945408,2.892364,2.205161,2.583624,2.691206,2.105172
3.132965,2.692616,2.174294,2.182031,2.653049,2.062414,2.444778,0.8523345,2.391283,2.484687,3.416564,2.405452,2.91856,2.929039,2.198107,2.661672,2.774012,2.114059
3.06734,2.787601,2.140204,2.166951,2.682846,2.060698,2.44196,0.8512223,2.392294,2.484437,3.416668,2.405505,2.819986,2.967713,2.153986,2.65006,2.8173,2.11811
2.993595,2.892537,2.121944,2.167212,2.723514,2.066434,2.43968,0.8504337,2.393136,2.484112,3.416802,2.405556,2.752736,3.009288,2.136032,2.620643,2.883353,2.128049
2.904135,2.990004,2.116467,2.185149,2.771713,2.069453,2.437544,0.8497003,2.393919,2.483675,3.416937,2.405605,2.61723,3.078206,2.129455,2.627303,2.945633,2.131396
2.830812,3.099576,2.12183,2.216095,2.855481,2.072225,2.435324,0.8490306,2.394659,2.48315,3.417074,2.405647,2.525428,3.147521,2.129866,2.730724,3.094178,2.150873
2.793931,3.193466,2.128303,2.424037,3.183946,2.118549,2.432683,0.8484215,2.395361,2.482558,3.41725,2.405668,2.491677,3.231418,2.137676,2.811539,3.235901,2.176688
2.748111,3.317291,2.140399,2.505484,3.274147,2.13799,2.430088,0.8479625,2.396,2.481922,3.417466,2.405664,2.447176,3.323056,2.148754,2.927278,3.36198,2.21091
2.654912,3.434061,2.15633,2.630781,3.409283,2.164864,2.427485,0.8474419,2.396603,2.480937,3.417971,2.4056,2.320222,3.435951,2.169297,3.090653,3.535261,2.250198
2.638316,3.490889,2.159772,2.880493,3.582926,2.227536,2.424974,0.846858,2.397142,2.479816,3.418537,2.405487,2.326851,3.507277,2.179782,3.133228,3.570961,2.260824
2.634879,3.526416,2.161871,2.926664,3.616579,2.239412,2.422745,0.8466044,2.397468,2.478489,3.419302,2.405298,2.336158,3.561512,2.187276,3.1642,3.602419,2.269463
2.632017,3.567654,2.164787,2.957592,3.655419,2.248989,2.420745,0.8464906,2.397702,2.477128,3.420166,2.405056,2.343636,3.605733,2.19361,3.212418,3.651151,2.289644
2.630645,3.606408,2.167532,2.986176,3.685701,2.258128,2.418869,0.8463377,2.397814,2.475751,3.42112,2.40475,2.351548,3.642628,2.198742,3.250007,3.680519,2.305398
2.63292,3.6743,2.173346,3.015549,3.727209,2.267004,2.416651,0.8457786,2.397862,2.474463,3.421979,2.404435,2.357566,3.672815,2.202698,3.283861,3.72465,2.318354
2.635112,3.697314,2.175571,3.039775,3.762445,2.274289,2.414731,0.8452773,2.397856,2.473305,3.422678,2.404118,2.362844,3.696073,2.20568,3.3082,3.757919,2.327576
2.634028,3.735722,2.178952,3.062571,3.799023,2.282395,2.412935,0.8446783,2.397801,2.472302,3.423297,2.403809,2.354962,3.715133,2.206583,3.33014,3.793051,2.337703
2.631528,3.763452,2.180887,3.083756,3.834017,2.289366,2.410307,0.8438206,2.397525,2.471299,3.423896,2.403486,2.349792,3.731216,2.207054,3.339851,3.809317,2.341657
2.633185,3.784474,2.182275,3.113818,3.886292,2.308903,2.407833,0.84297,2.397247,2.470374,3.42442,2.403167,2.350285,3.746537,2.207241,3.357608,3.84128,2.357058
2.634438,3.799891,2.183063,3.141012,3.928793,2.325712,2.405888,0.8422464,2.397017,2.469561,3.424848,2.402863,2.350886,3.759158,2.207386,3.375481,3.869007,2.371141
2.635293,3.812085,2.183397,3.156402,3.958538,2.334704,2.404224,0.8416215,2.396817,2.468808,3.425186,2.40258,2.351882,3.76862,2.20756,3.385107,3.88893,2.378639
2.635698,3.821671,2.183433,3.166686,3.978714,2.339301,2.402638,0.8410421,2.396629,2.468076,3.425498,2.402309,2.353045,3.776933,2.207773,3.391391,3.90222,2.382361
2.635908,3.83001,2.183436,3.17715,3.995383,2.342603,2.401161,0.8404893,2.396469,2.467371,3.425797,2.402052,2.353997,3.784514,2.207966,3.398289,3.913261,2.385031
2.635688,3.838094,2.183263,3.217829,4.032489,2.347386,2.399795,0.839977,2.396322,2.466693,3.426082,2.40181,2.355378,3.791157,2.208249,3.403375,3.919557,2.385873
2.635747,3.846197,2.183145,3.250149,4.062037,2.351294,2.398354,0.8393568,2.39618,2.466034,3.426297,2.401578,2.356821,3.797493,2.20851,3.407959,3.925179,2.386657
2.635823,3.853597,2.183165,3.272169,4.082329,2.352907,2.397017,0.8388093,2.396042,2.465434,3.426442,2.401362,2.357958,3.803285,2.208795,3.410998,3.929004,2.386855
2.635862,3.856956,2.183243,3.282052,4.095805,2.353559,2.395689,0.8383709,2.395883,2.46485,3.426576,2.401155,2.35878,3.80841,2.209094,3.41164,3.931536,2.386853
2.636677,3.864126,2.184334,3.290455,4.107395,2.354111,2.394537,0.8380386,2.395729,2.464317,3.426683,2.400967,2.358673,3.813061,2.20934,3.412179,3.93377,2.386839
2.633702,3.871378,2.184536,3.297627,4.116863,2.354707,2.393503,0.8376989,2.395575,2.463844,3.426748,2.400796,2.360023,3.815607,2.210174,3.412593,3.935389,2.38686
2.633011,3.876107,2.184964,3.304191,4.125432,2.355265,2.392857,0.8374348,2.395443,2.463489,3.426702,2.400659,2.360961,3.818303,2.210933,3.412999,3.936911,2.386882
2.63327,3.878654,2.185438,3.315724,4.134626,2.356114,2.392253,0.8371758,2.395288,2.463152,3.426657,2.400532,2.361725,3.821257,2.21172,3.414775,3.938622,2.38698
2.63397,3.880474,2.186181,3.326479,4.14324,2.356947,2.391665,0.8368191,2.395103,2.462855,3.426581,2.400428,2.362779,3.823581,2.212844,3.416593,3.940393,2.387094
2.634441,3.881751,2.186897,3.336536,4.1508,2.357644,2.391274,0.8364734,2.3949,2.462638,3.426438,2.400353,2.363386,3.825095,2.2139,3.418425,3.942013,2.387191
2.634558,3.882507,2.187647,3.345571,4.157244,2.358266,2.391174,0.836173,2.394695,2.462491,3.426232,2.400316,2.363358,3.82583,2.215002,3.420143,3.943402,2.38729
2.634606,3.883118,2.188403,3.350862,4.163875,2.358952,2.391348,0.8359933,2.394404,2.462366,3.426035,2.400301,2.363204,3.826351,2.216085,3.420883,3.945209,2.387443
